Rat4,Rat19,Rat15,Rat18,Rat3,Rat9,Rat14
99.951172,9.960938,6.347656,12.402344,0.146484,0.19531300000000001,99.365234
99.951172,26.611328000000004,10.498047,11.474609,17.431641,1.757813,99.21875
99.951172,17.431641,1.3671879999999998,6.347656,16.308594,2.929688,97.460938
98.193359,97.900391,54.052733999999994,20.361328,99.365234,9.667969,99.414063
30.761719,65.869141,99.21875,11.962891,99.267578,4.931641,99.21875
99.951172,48.4375,16.210938,99.951172,8.447266,3.6132809999999997,99.267578
41.455078,99.951172,99.951172,99.951172,0.048827999999999996,0.976563,81.298828
27.148438,75.146484,22.65625,99.951172,98.974609,12.548828,99.316406
58.837891000000006,98.876953,17.1875,99.951172,99.316406,31.201171999999996,99.267578
42.480469,9.326172,99.951172,99.951172,85.498047,11.279297,99.21875
16.699219,41.064453,11.914063,99.951172,62.890625,26.806641,99.267578
23.291016,0.878906,37.353516,99.951172,19.335938,2.099609,99.267578
19.873047,3.222656,29.296875,73.632813,8.496094,8.496094,98.974609
9.033203,32.714844,19.580078,32.275391,65.966797,4.248047,59.814453
10.058594,70.458984,99.951172,98.681641,30.273438,6.005859,91.503906
10.107422,34.814453,11.572266,5.126953,5.46875,13.378906,17.578125
7.714844,99.951172,98.730469,99.951172,18.359375,0.292969,99.951172
6.445313,57.080078,83.59375,99.951172,99.951172,8.056641,99.951172
2.392578,99.365234,99.951172,32.714844,96.435547,13.769531,93.359375
6.689453,25.488281,99.951172,97.705078,98.779297,0.78125,99.951172
10.839844,99.951172,61.328125,35.009766,47.216797,35.742188,45.898438
3.271484,8.642578,29.638671999999996,60.302733999999994,31.835938,13.671875,32.861328
5.761719,21.386719,6.689453,98.4375,50.195313,17.480469,46.09375
0.878906,5.419922,61.42578100000001,98.4375,16.210938,4.6875,98.974609
4.443359,0.78125,2.539063,98.486328,99.951172,14.892578,99.951172
0.488281,7.470703,99.951172,93.164063,7.2265630000000005,42.333984,99.951172
1.513672,4.882813,99.951172,78.320313,22.851563,36.474609,87.548828
0.78125,17.919922,99.462891,96.875,99.951172,30.371094,99.951172
2.832031,0.8300780000000001,99.121094,99.365234,98.046875,47.753906,99.951172
1.416016,5.810547,99.951172,98.876953,8.203125,14.697266,57.617188
4.394531,3.466797,51.123047,27.34375,98.730469,38.720703,14.257813
4.296875,8.056641,73.388672,38.916016,98.925781,39.257813,4.150391
2.685547,6.103516,22.705078,60.205078,7.666016,18.798828,2.490234
1.220703,1.123047,5.029297,99.365234,99.951172,2.685547,14.746094
0.09765599999999999,25.732422,23.4375,99.365234,99.951172,18.359375,62.304688
5.419922,23.681641,50.439453,98.632813,66.064453,5.224609,72.65625
4.101563,54.101563,44.775391,99.951172,27.148438,1.074219,99.169922
2.050781,24.609375,51.220703,99.951172,99.951172,2.783203,99.267578
2.734375,39.990234,8.300781,99.951172,31.347656,0.09765599999999999,93.798828
3.6621089999999996,11.865234,18.701172,99.951172,61.71875,74.267578,99.951172
13.427734,28.320313,12.158203,41.601563,57.617188,16.503906,99.951172
98.876953,17.529297,8.740234,26.318359,10.498047,21.875,99.267578
64.306641,62.744141000000006,86.914063,99.267578,23.095703,68.457031,97.949219
38.232422,21.240234,13.916016,27.148438,8.740234,98.144531,99.951172
5.810547,98.388672,3.6621089999999996,99.951172,8.203125,25.683594,99.951172
0.9277340000000001,30.078125,20.263672,6.494141,21.142578,52.490233999999994,93.798828
25.439453,7.568359,3.7597660000000004,98.486328,8.447266,15.625,98.730469
98.046875,12.939453,0.6347659999999999,16.357422,7.8125,3.6132809999999997,29.882813
51.904297,91.748047,99.951172,18.261719,32.714844,8.740234,22.216797
56.25,66.40625,72.509766,8.837891,22.949219,12.597656,99.951172
20.361328,45.996094,98.681641,16.455078,40.820313,2.148438,75.683594
36.767578,98.242188,99.951172,38.525391,99.951172,6.152344,99.951172
1.6601560000000002,13.574219,91.943359,10.498047,99.951172,12.5,47.949219
10.644531,39.697266,62.841797,85.253906,99.951172,23.388672,75.146484
41.455078,96.875,30.761719,99.072266,84.130859,24.414063,99.951172
28.173828000000004,10.644531,34.130859,71.191406,1.318359,19.287109,25.927734
51.367188,99.951172,89.111328,84.277344,27.929688,29.003906,99.951172
33.496094,31.738281,19.775391,48.388672,30.46875,39.013672,99.951172
37.548828,98.144531,99.951172,6.445313,41.455078,3.027344,99.951172
17.382813,19.335938,99.951172,67.578125,39.84375,4.394531,99.951172
15.722656,4.003906,1.123047,41.601563,64.208984,7.861328,77.490234
8.105469,3.8085940000000003,99.072266,24.169922,63.916016000000006,13.476563,86.767578
1.3671879999999998,7.714844,52.099609,6.201172,25.390625,29.882813,15.820313
54.6875,8.789063,15.478516,59.228516000000006,23.046875,17.626953,98.486328
26.025391,8.59375,71.728516,5.46875,25.244141,23.583984,98.095703
13.427734,35.058594,27.539063,26.416016,36.962891,26.953125,41.552734
47.070313,23.046875,99.951172,98.4375,19.042969,9.863281,99.951172
3.076172,37.890625,84.863281,99.365234,15.136719,13.964844,0.732422
3.90625,44.482422,85.351563,99.21875,12.890625,20.605469,78.417969
45.068359,99.169922,21.435547,59.423828,29.931641,6.005859,88.525391
99.951172,53.125,5.566406,81.982422,2.734375,8.349609,77.294922
1.220703,46.875,55.419922,54.58984399999999,9.814453,2.294922,79.394531
26.464844,22.265625,33.105469,26.220703000000004,93.310547,9.570313,73.535156
31.982421999999996,12.158203,42.431641,4.443359,59.375,18.945313,98.291016
43.066406,5.517578,12.109375,99.023438,99.951172,28.515625,99.169922
48.974609,9.277344,98.828125,99.365234,53.076172,10.009766,98.974609
66.064453,2.978516,53.125,99.21875,31.835938,3.515625,41.210938
64.111328,2.636719,52.34375,99.21875,10.595703,35.009766,18.017578
94.677734,2.490234,99.951172,99.267578,83.789063,26.171875,68.115234
34.033203,5.419922,99.951172,98.632813,8.251953,25.78125,97.119141
0.976563,2.197266,99.414063,47.021484,7.275391,11.523438,88.867188
99.951172,2.099609,99.072266,99.267578,21.630859,9.277344,99.21875
14.892578,1.5625,98.535156,99.21875,1.8554689999999998,7.568359,99.121094
46.484375,0.9277340000000001,97.167969,99.21875,7.568359,0.244141,98.681641
42.431641,2.441406,78.320313,99.267578,0.0,14.257813,77.880859
27.441406,0.048827999999999996,63.28125,99.267578,2.929688,18.554688,54.101563
94.238281,2.34375,99.853516,17.773438,5.078125,9.765625,86.572266
99.951172,1.025391,98.974609,99.951172,3.3691410000000004,9.521484,21.191406
99.951172,1.9042970000000001,3.7597660000000004,99.951172,6.933594,16.40625,78.808594
99.951172,1.025391,99.951172,99.951172,19.580078,8.642578,74.853516
98.925781,1.074219,61.181641000000006,99.951172,16.162109,55.37109399999999,64.355469
32.519531,0.09765599999999999,29.541016,99.951172,18.75,3.3203129999999996,52.050781
99.951172,1.171875,28.710938,99.951172,10.742188,19.628906,75.439453
92.529297,1.025391,0.146484,99.951172,7.177734,29.931641,57.275391000000006
61.914063,5.810547,6.982422,99.951172,8.007813,45.849609,4.736328
4.931641,0.78125,47.753906,78.662109,3.222656,35.595703,99.951172
99.951172,16.015625,14.550781,99.951172,13.183594,69.140625,99.951172
99.951172,29.199219,2.490234,99.951172,20.849609,8.740234,23.583984
99.462891,6.494141,8.349609,65.722656,11.132813,7.324219,99.951172
99.511719,0.09765599999999999,12.792969,19.53125,6.591797,27.685546999999996,98.779297
99.267578,14.599609,14.501953,38.525391,37.451172,7.080078,99.072266
99.365234,10.888672,6.640625,99.951172,5.029297,6.201172,98.4375
99.462891,46.875,0.585938,99.951172,33.886719,4.296875,98.974609
99.267578,51.123047,16.943359,99.951172,3.515625,2.978516,37.597656
99.267578,56.982422,44.873047,99.951172,0.19531300000000001,1.269531,60.15625
99.267578,33.300781,13.037109,99.951172,14.257813,12.109375,99.365234
92.529297,15.087891,66.064453,99.951172,14.013672,8.740234,98.974609
49.414063,12.744141,96.533203,99.951172,9.716797,10.546875,99.951172
63.085938,56.93359399999999,44.384766,99.951172,44.580078,5.615234,99.951172
45.605469,63.623047,69.726563,99.951172,98.779297,11.132813,78.173828
89.648438,54.6875,62.255858999999994,81.054688,97.949219,4.492188,27.929688
57.470703,96.875,99.951172,9.423828,42.333984,4.589844,86.621094
0.78125,74.316406,54.19921899999999,99.951172,29.296875,2.880859,32.958984
24.951172,3.7597660000000004,98.876953,28.173828000000004,2.636719,2.636719,98.681641
53.466797,59.86328100000001,99.951172,30.126953000000004,11.279297,4.052734,98.925781
35.449219,22.314453,25.341797,99.951172,5.419922,10.009766,99.951172
68.505859,0.390625,99.414063,74.121094,3.271484,6.445313,35.595703
99.951172,4.541016,23.974609,97.802734,8.056641,11.083984,99.951172
99.951172,13.818359,99.951172,98.925781,61.669922,14.208984,99.951172
13.232422,12.060547,2.001953,98.925781,98.486328,23.046875,99.951172
17.626953,14.257813,62.304688,98.828125,19.628906,7.666016,86.035156
99.951172,3.271484,44.726563,99.023438,99.951172,25.78125,39.84375
99.951172,1.8554689999999998,10.15625,98.828125,99.951172,1.513672,27.880859
99.951172,1.513672,99.072266,98.535156,98.681641,38.28125,26.220703000000004
99.951172,0.585938,60.986328,98.486328,64.941406,14.892578,46.582031
99.951172,2.246094,10.791016,98.632813,99.951172,14.794922,13.720703
99.951172,0.8300780000000001,22.607422,89.550781,99.951172,49.707031,13.232422
99.951172,1.025391,4.052734,81.884766,9.033203,21.875,82.470703
99.951172,0.6835939999999999,62.59765600000001,99.316406,6.689453,62.646483999999994,99.951172
99.951172,19.824219,13.378906,99.365234,99.951172,3.027344,99.023438
99.951172,8.59375,3.222656,99.169922,99.951172,25.878906,6.591797
99.951172,18.310547,8.447266,98.193359,61.767578,19.677734,73.925781
99.951172,0.09765599999999999,4.199219,98.828125,41.064453,8.886719,29.882813
24.951172,10.986328,45.019531,99.316406,39.453125,24.804688,6.201172
99.951172,99.951172,3.125,98.974609,2.099609,91.455078,13.525391
13.867188,15.625,1.464844,57.958983999999994,36.914063,38.574219,35.595703
99.267578,64.355469,9.326172,78.466797,98.632813,32.080078,21.923828
99.316406,24.023438,3.857422,99.951172,76.464844,29.492188,5.273438
99.21875,17.285156,12.060547,75.732422,37.255859,31.982421999999996,0.9277340000000001
99.365234,0.732422,5.761719,99.951172,99.951172,39.111328,2.783203
99.511719,54.58984399999999,0.8300780000000001,99.951172,41.650391,99.951172,41.894531
99.023438,20.605469,0.34179699999999996,99.951172,7.6171880000000005,74.511719,97.705078
98.681641,99.951172,0.19531300000000001,55.664063,69.677734,6.982422,26.904296999999996
99.462891,99.316406,29.101563,52.783203,98.535156,85.693359,51.123047
99.560547,54.248047,68.115234,98.242188,99.072266,9.277344,99.951172
99.511719,99.951172,61.474608999999994,98.632813,45.214844,0.292969,99.951172
99.121094,9.765625,5.712891,22.509766,41.210938,2.050781,99.951172
98.925781,13.671875,8.691406,6.347656,76.464844,19.970703,99.951172
99.511719,1.953125,42.675781,98.730469,99.21875,34.423828,96.044922
99.21875,17.919922,34.912109,94.726563,99.21875,74.023438,50.244141
52.246094,12.255859,99.951172,99.316406,99.316406,9.716797,83.789063
98.291016,23.828125,97.802734,99.121094,99.267578,96.533203,99.951172
81.298828,63.232422,53.662108999999994,24.658203,78.417969,18.896484,14.013672
33.300781,13.134766,43.75,1.953125,99.951172,14.84375,75.634766
49.414063,66.064453,32.958984,6.542969,99.951172,10.742188,59.326172
42.089844,38.427734,97.900391,19.238281,98.095703,56.34765600000001,77.539063
66.699219,10.693359,24.755859,31.542969,99.951172,52.63671899999999,39.306641
91.943359,25.341797,41.259766,26.464844,51.220703,88.476563,33.496094
25.292969,93.017578,28.125,7.568359,98.779297,8.300781,39.501953
61.132813,49.316406,19.287109,29.541016,22.070313,30.761719,30.810546999999996
90.917969,99.951172,60.107422,18.115234,84.619141,15.966797,19.189453
98.046875,63.525391000000006,60.742188,16.113281,98.632813,1.025391,49.951172
13.769531,12.695313,99.267578,3.8085940000000003,35.888672,13.671875,81.787109
1.8554689999999998,67.871094,98.730469,15.429688,43.212891,4.492188,94.042969
54.78515600000001,15.673828,99.365234,20.117188,21.044922,2.246094,87.451172
4.394531,59.47265600000001,99.951172,13.623047,33.642578,1.3671879999999998,46.044922
98.974609,98.095703,81.054688,97.705078,99.951172,5.371094,99.951172
99.658203,33.154297,98.974609,99.951172,99.951172,29.394531,10.302734
99.560547,99.951172,28.466796999999996,12.451172,28.173828000000004,14.746094,24.365234
99.560547,12.304688,55.712891000000006,5.664063,22.998047,33.59375,99.951172
81.591797,29.638671999999996,27.490234,5.322266,43.212891,16.259766,86.181641
42.96875,51.904297,11.376953,28.417969,17.333984,4.394531,19.628906
72.65625,48.339844,63.037108999999994,99.316406,55.322266000000006,81.396484,32.128906
84.570313,1.806641,59.814453,99.267578,26.025391,3.222656,45.751953
71.923828,99.169922,13.232422,99.267578,4.052734,49.609375,39.648438
99.951172,96.337891,17.041016,99.21875,20.263672,27.050781,33.398438
99.951172,73.925781,22.753906,99.21875,31.201171999999996,6.884766,35.302734
99.951172,55.029297,21.679688,99.21875,21.533203,13.916016,32.275391
81.494141,10.400391,85.351563,99.267578,5.615234,1.220703,45.263672
33.300781,61.376953,0.488281,99.169922,6.542969,3.90625,64.501953
99.951172,16.943359,59.912108999999994,84.326172,32.861328,31.640625,27.783203000000004
99.951172,36.572266,99.951172,99.316406,16.015625,44.824219,47.216797
99.951172,14.648438,99.951172,99.267578,4.492188,28.857421999999996,34.814453
99.951172,54.19921899999999,99.560547,28.173828000000004,45.605469,36.621094,24.609375
99.072266,42.480469,99.365234,99.951172,31.201171999999996,21.630859,41.40625
98.925781,69.53125,99.951172,41.650391,30.126953000000004,4.394531,44.726563
78.710938,41.943359,46.826172,75.878906,51.318359,13.085938,17.529297
17.236328,27.783203000000004,85.693359,99.951172,44.433594,7.8125,3.222656
99.169922,18.359375,98.046875,99.951172,1.953125,47.851563,34.277344
2.734375,38.574219,54.19921899999999,90.673828,10.351563,20.703125,77.490234
99.951172,38.867188,7.421875,99.951172,10.498047,12.939453,99.951172
99.951172,32.910156,64.648438,76.367188,7.421875,12.988281,99.951172
3.6621089999999996,19.189453,58.49609399999999,67.626953,22.167969,4.003906,75.634766
99.951172,43.505859,57.51953100000001,62.98828100000001,24.560547,21.142578,5.664063
65.478516,60.693358999999994,61.03515600000001,48.095703,2.539063,1.123047,40.820313
99.951172,52.880858999999994,5.371094,26.953125,0.19531300000000001,19.824219,29.736328000000004
44.189453,93.603516,97.460938,99.951172,2.001953,2.783203,13.769531
98.730469,31.298828000000004,17.431641,99.951172,5.371094,7.958984,20.751953
5.810547,47.314453,67.382813,61.71875,1.513672,0.976563,15.576172
99.951172,1.513672,78.076172,85.009766,7.03125,3.222656,16.259766
99.951172,9.765625,56.73828100000001,99.951172,0.878906,0.732422,21.240234
63.720703,6.201172,99.951172,99.951172,3.027344,3.7109379999999996,21.435547
99.951172,15.869141,99.951172,54.19921899999999,3.955078,3.3691410000000004,14.599609
90.966797,14.599609,46.630859,2.050781,2.392578,9.521484,12.988281
14.599609,4.6875,34.033203,21.533203,7.958984,8.398438,11.572266
99.023438,19.873047,31.054688,52.44140600000001,4.101563,43.017578,7.177734
11.865234,2.050781,21.289063,29.785156,5.322266,38.28125,15.917969
99.951172,8.740234,3.7109379999999996,7.373047,2.685547,46.386719,99.023438
31.103516,62.744141000000006,4.150391,60.15625,10.302734,6.25,99.21875
84.814453,11.621094,1.074219,86.035156,2.148438,42.96875,42.919922
70.898438,56.93359399999999,2.539063,36.181641,4.785156,2.099609,91.943359
39.306641,7.324219,0.292969,98.632813,1.757813,8.544922,88.134766
90.771484,14.550781,0.390625,42.675781,0.146484,3.6132809999999997,0.34179699999999996
76.367188,6.201172,2.34375,99.951172,1.8554689999999998,4.785156,99.951172
48.876953,21.630859,2.880859,98.242188,2.294922,0.048827999999999996,99.951172
55.37109399999999,4.492188,0.09765599999999999,20.849609,11.914063,3.027344,48.535156
50.78125,99.951172,0.6347659999999999,23.291016,5.859375,30.957031,56.689453
40.917969,73.925781,1.220703,4.248047,1.074219,32.958984,99.951172
42.822266,40.771484,0.146484,5.419922,17.871094,40.478516,38.525391
26.953125,98.095703,0.34179699999999996,99.951172,2.978516,20.947266,99.267578
23.144531,88.916016,0.585938,99.951172,38.671875,14.794922,98.730469
28.857421999999996,43.896484,0.048827999999999996,99.267578,37.207031,2.539063,3.027344
38.769531,75.292969,0.244141,99.951172,42.1875,50.146484,98.4375
33.544922,17.675781,0.0,99.951172,11.181641,45.996094,66.796875
12.744141,41.845703,1.025391,99.951172,25.244141,8.007813,99.951172
5.664063,16.308594,0.34179699999999996,99.951172,1.9042970000000001,32.666016,99.951172
9.082031,8.691406,0.390625,99.951172,21.484375,26.855469,81.738281
3.955078,44.970703,0.439453,1.708984,28.955078000000004,26.855469,35.400391
1.269531,18.017578,0.5371090000000001,99.951172,30.859375,60.15625,99.951172
0.5371090000000001,4.394531,0.9277340000000001,99.951172,5.761719,21.728516,99.951172
2.246094,3.3691410000000004,1.416016,99.951172,49.072266,19.628906,99.951172
