,ID,Group,Sex,Trial,CS,US,ISI
21,Rat1,A,Male,22,0.0,,13.333333333333334
22,Rat1,A,Male,23,0.0,,6.0
23,Rat1,A,Male,24,46.0,,18.666666666666668
24,Rat1,A,Male,25,0.0,,0.0
25,Rat1,A,Male,26,12.0,,6.666666666666667
26,Rat1,A,Male,27,14.0,,12.0
27,Rat1,A,Male,28,0.0,,33.333333333333336
28,Rat1,A,Male,29,10.0,,0.0
29,Rat1,A,Male,30,0.0,,15.333333333333334
30,Rat1,A,Male,31,18.0,,34.0
31,Rat1,A,Male,32,36.0,,23.333333333333332
32,Rat1,A,Male,33,0.0,,19.333333333333332
33,Rat1,A,Male,34,38.0,,40.0
34,Rat1,A,Male,35,0.0,,12.666666666666666
35,Rat1,A,Male,36,26.0,,22.0
36,Rat1,A,Male,37,36.0,,31.333333333333332
37,Rat1,A,Male,38,10.0,,20.666666666666668
38,Rat1,A,Male,39,0.0,,16.666666666666668
39,Rat1,A,Male,40,34.0,,12.666666666666666
40,Rat1,A,Male,41,18.0,,17.333333333333332
41,Rat1,A,Male,42,50.0,,23.333333333333332
42,Rat1,A,Male,43,0.0,,15.333333333333334
43,Rat1,A,Male,44,26.0,,25.333333333333332
44,Rat1,A,Male,45,72.0,,21.333333333333332
45,Rat2,A,Male,1,10.0,,10.666666666666666
46,Rat2,A,Male,2,0.0,,0.0
47,Rat2,A,Male,3,10.0,,10.0
48,Rat2,A,Male,4,0.0,,28.0
49,Rat2,A,Male,5,20.0,,7.333333333333333
50,Rat2,A,Male,6,0.0,,6.666666666666667
51,Rat2,A,Male,7,0.0,,4.0
52,Rat2,A,Male,8,0.0,,4.0
53,Rat2,A,Male,9,0.0,,10.666666666666666
54,Rat2,A,Male,10,0.0,,0.0
55,Rat2,A,Male,11,0.0,,3.3333333333333335
56,Rat2,A,Male,12,14.0,,0.0
57,Rat2,A,Male,13,0.0,,25.333333333333332
58,Rat2,A,Male,14,0.0,,11.333333333333334
59,Rat2,A,Male,15,0.0,,28.666666666666668
60,Rat2,A,Male,16,22.0,,34.666666666666664
61,Rat2,A,Male,17,40.0,,20.666666666666668
62,Rat2,A,Male,18,36.0,,24.0
63,Rat2,A,Male,19,0.0,,19.333333333333332
64,Rat2,A,Male,20,10.0,,0.0
65,Rat2,A,Male,21,12.0,,24.0
66,Rat2,A,Male,22,32.0,,20.666666666666668
67,Rat2,A,Male,23,50.0,,59.333333333333336
68,Rat2,A,Male,24,94.0,,38.0
69,Rat2,A,Male,25,12.0,,3.3333333333333335
70,Rat2,A,Male,26,10.0,,11.333333333333334
71,Rat2,A,Male,27,10.0,,10.666666666666666
72,Rat2,A,Male,28,24.0,,22.666666666666668
73,Rat2,A,Male,29,0.0,,26.0
74,Rat2,A,Male,30,0.0,,10.666666666666666
75,Rat2,A,Male,31,14.0,,56.666666666666664
76,Rat2,A,Male,32,36.0,,15.333333333333334
77,Rat2,A,Male,33,24.0,,18.0
78,Rat2,A,Male,34,72.0,,45.333333333333336
79,Rat2,A,Male,35,12.0,,32.0
80,Rat2,A,Male,36,46.0,,36.0
81,Rat2,A,Male,37,16.0,,10.0
82,Rat2,A,Male,38,40.0,,11.333333333333334
83,Rat2,A,Male,39,10.0,,4.0
84,Rat2,A,Male,40,16.0,,12.666666666666666
85,Rat2,A,Male,41,64.0,,29.333333333333332
86,Rat2,A,Male,42,32.0,,32.0
87,Rat2,A,Male,43,0.0,,10.0
88,Rat2,A,Male,44,0.0,,18.0
89,Rat2,A,Male,45,26.0,,0.0
90,Rat3,A,Male,1,30.0,,0.0
91,Rat3,A,Male,2,22.0,,21.333333333333332
92,Rat3,A,Male,3,28.0,,23.333333333333332
93,Rat3,A,Male,4,28.0,,30.666666666666668
94,Rat3,A,Male,5,30.0,,1.3333333333333333
95,Rat3,A,Male,6,16.0,,32.0
96,Rat3,A,Male,7,34.0,,47.333333333333336
97,Rat3,A,Male,8,18.0,,28.0
98,Rat3,A,Male,9,66.0,,94.0
99,Rat3,A,Male,10,40.0,,29.333333333333332
100,Rat3,A,Male,11,10.0,,8.666666666666666
101,Rat3,A,Male,12,10.0,,54.666666666666664
102,Rat3,A,Male,13,40.0,,20.666666666666668
103,Rat3,A,Male,14,44.0,,26.0
104,Rat3,A,Male,15,0.0,,18.666666666666668
105,Rat3,A,Male,16,58.0,,30.0
106,Rat3,A,Male,17,52.0,,56.666666666666664
107,Rat3,A,Male,18,32.0,,54.0
108,Rat3,A,Male,19,40.0,,73.33333333333333
109,Rat3,A,Male,20,26.0,,55.333333333333336
110,Rat3,A,Male,21,82.0,,40.666666666666664
111,Rat3,A,Male,22,54.0,,65.33333333333333
112,Rat3,A,Male,23,32.0,,75.33333333333333
113,Rat3,A,Male,24,56.0,,84.0
114,Rat3,A,Male,25,6.0,,16.0
115,Rat3,A,Male,26,90.0,,44.666666666666664
116,Rat3,A,Male,27,22.0,,60.666666666666664
117,Rat3,A,Male,28,58.0,,92.0
118,Rat3,A,Male,29,96.0,,97.33333333333333
119,Rat3,A,Male,30,100.0,,72.0
120,Rat3,A,Male,31,58.0,,20.0
121,Rat3,A,Male,32,56.0,,77.33333333333333
122,Rat3,A,Male,33,16.0,,40.666666666666664
123,Rat3,A,Male,34,42.0,,16.666666666666668
124,Rat3,A,Male,35,22.0,,70.0
125,Rat3,A,Male,36,54.0,,13.333333333333334
126,Rat3,A,Male,37,34.0,,77.33333333333333
127,Rat3,A,Male,38,92.0,,92.0
128,Rat3,A,Male,39,84.0,,63.333333333333336
129,Rat3,A,Male,40,30.0,,48.0
130,Rat3,A,Male,41,0.0,,76.0
131,Rat3,A,Male,42,0.0,,7.333333333333333
132,Rat3,A,Male,43,0.0,,44.0
133,Rat3,A,Male,44,80.0,,21.333333333333332
134,Rat3,A,Male,45,50.0,,64.0
135,Rat4,A,Male,1,62.0,,3.3333333333333335
136,Rat4,A,Male,2,84.0,,81.33333333333333
137,Rat4,A,Male,3,88.0,,98.0
138,Rat4,A,Male,4,90.0,,91.33333333333333
139,Rat4,A,Male,5,100.0,,99.33333333333333
140,Rat4,A,Male,6,80.0,,93.33333333333333
141,Rat4,A,Male,7,100.0,,89.33333333333333
142,Rat4,A,Male,8,84.0,,98.66666666666667
143,Rat4,A,Male,9,62.0,,82.66666666666667
144,Rat4,A,Male,10,82.0,,70.66666666666667
145,Rat4,A,Male,11,78.0,,18.666666666666668
146,Rat4,A,Male,12,38.0,,24.0
147,Rat4,A,Male,13,0.0,,12.0
148,Rat4,A,Male,14,34.0,,26.0
149,Rat4,A,Male,15,58.0,,6.0
150,Rat4,A,Male,16,18.0,,25.333333333333332
151,Rat4,A,Male,17,38.0,,8.0
152,Rat4,A,Male,18,0.0,,5.333333333333333
153,Rat4,A,Male,19,10.0,,10.0
154,Rat4,A,Male,20,12.0,,0.0
155,Rat4,A,Male,21,14.0,,12.666666666666666
156,Rat4,A,Male,22,0.0,,6.0
157,Rat4,A,Male,23,12.0,,15.333333333333334
158,Rat4,A,Male,24,10.0,,11.333333333333334
159,Rat4,A,Male,25,14.0,,0.0
160,Rat4,A,Male,26,10.0,,18.0
161,Rat4,A,Male,27,0.0,,24.0
162,Rat4,A,Male,28,0.0,,25.333333333333332
163,Rat4,A,Male,29,0.0,,4.666666666666667
164,Rat4,A,Male,30,0.0,,0.0
165,Rat4,A,Male,31,12.0,,0.0
166,Rat4,A,Male,32,38.0,,0.0
167,Rat4,A,Male,33,18.0,,13.333333333333334
168,Rat4,A,Male,34,54.0,,24.0
169,Rat4,A,Male,35,0.0,,0.0
170,Rat4,A,Male,36,38.0,,37.333333333333336
171,Rat4,A,Male,37,0.0,,22.0
172,Rat4,A,Male,38,12.0,,3.3333333333333335
173,Rat4,A,Male,39,0.0,,9.333333333333334
174,Rat4,A,Male,40,0.0,,19.333333333333332
175,Rat4,A,Male,41,0.0,,63.333333333333336
176,Rat4,A,Male,42,12.0,,97.33333333333333
177,Rat4,A,Male,43,34.0,,102.66666666666667
178,Rat4,A,Male,44,100.0,,49.333333333333336
179,Rat4,A,Male,45,50.0,,87.33333333333333
180,Rat5,A,Male,1,64.0,,18.0
181,Rat5,A,Male,2,92.0,,99.33333333333333
182,Rat5,A,Male,3,80.0,,70.66666666666667
183,Rat5,A,Male,4,86.0,,99.33333333333333
184,Rat5,A,Male,5,38.0,,14.666666666666666
185,Rat5,A,Male,6,0.0,,60.0
186,Rat5,A,Male,7,46.0,,88.0
187,Rat5,A,Male,8,52.0,,79.33333333333333
188,Rat5,A,Male,9,78.0,,98.66666666666667
189,Rat5,A,Male,10,82.0,,20.666666666666668
190,Rat5,A,Male,11,20.0,,11.333333333333334
191,Rat5,A,Male,12,0.0,,4.0
192,Rat5,A,Male,13,26.0,,48.666666666666664
193,Rat5,A,Male,14,0.0,,18.666666666666668
194,Rat5,A,Male,15,48.0,,10.0
195,Rat5,A,Male,16,0.0,,0.0
196,Rat5,A,Male,17,10.0,,0.0
197,Rat5,A,Male,18,34.0,,0.0
198,Rat5,A,Male,19,0.0,,26.666666666666668
199,Rat5,A,Male,20,18.0,,37.333333333333336
200,Rat5,A,Male,21,100.0,,2.6666666666666665
201,Rat5,A,Male,22,0.0,,0.0
202,Rat5,A,Male,23,0.0,,0.0
203,Rat5,A,Male,24,28.0,,13.333333333333334
204,Rat5,A,Male,25,0.0,,6.0
205,Rat5,A,Male,26,0.0,,0.0
206,Rat5,A,Male,27,0.0,,0.0
207,Rat5,A,Male,28,0.0,,0.0
208,Rat5,A,Male,29,0.0,,4.666666666666667
209,Rat5,A,Male,30,0.0,,18.666666666666668
210,Rat5,A,Male,31,12.0,,0.0
211,Rat5,A,Male,32,0.0,,0.0
212,Rat5,A,Male,33,22.0,,10.0
213,Rat5,A,Male,34,0.0,,0.0
214,Rat5,A,Male,35,0.0,,20.0
215,Rat5,A,Male,36,62.0,,0.0
216,Rat5,A,Male,37,0.0,,14.0
217,Rat5,A,Male,38,0.0,,0.0
218,Rat5,A,Male,39,0.0,,20.0
219,Rat5,A,Male,40,0.0,,0.0
220,Rat5,A,Male,41,24.0,,18.0
221,Rat5,A,Male,42,0.0,,16.0
222,Rat5,A,Male,43,10.0,,4.0
223,Rat5,A,Male,44,0.0,,3.3333333333333335
224,Rat5,A,Male,45,0.0,,8.0
225,Rat6,A,Male,1,30.0,,42.0
226,Rat6,A,Male,2,52.0,,35.333333333333336
227,Rat6,A,Male,3,56.0,,35.333333333333336
228,Rat6,A,Male,4,78.0,,74.0
229,Rat6,A,Male,5,58.0,,75.33333333333333
230,Rat6,A,Male,6,70.0,,44.666666666666664
231,Rat6,A,Male,7,40.0,,0.0
232,Rat6,A,Male,8,12.0,,14.666666666666666
233,Rat6,A,Male,9,52.0,,6.666666666666667
234,Rat6,A,Male,10,34.0,,10.666666666666666
235,Rat6,A,Male,11,30.0,,26.666666666666668
236,Rat6,A,Male,12,30.0,,21.333333333333332
237,Rat6,A,Male,13,54.0,,47.333333333333336
238,Rat6,A,Male,14,52.0,,90.66666666666667
239,Rat6,A,Male,15,100.0,,94.66666666666667
240,Rat6,A,Male,16,90.0,,98.0
241,Rat6,A,Male,17,98.0,,29.333333333333332
242,Rat6,A,Male,18,72.0,,24.0
243,Rat6,A,Male,19,42.0,,76.0
244,Rat6,A,Male,20,44.0,,74.0
245,Rat6,A,Male,21,32.0,,53.333333333333336
246,Rat6,A,Male,22,90.0,,75.33333333333333
247,Rat6,A,Male,23,96.0,,72.66666666666667
248,Rat6,A,Male,24,16.0,,58.0
249,Rat6,A,Male,25,20.0,,22.0
250,Rat6,A,Male,26,0.0,,6.0
251,Rat6,A,Male,27,50.0,,34.0
252,Rat6,A,Male,28,8.0,,14.0
253,Rat6,A,Male,29,84.0,,56.0
254,Rat6,A,Male,30,62.0,,81.33333333333333
255,Rat6,A,Male,31,100.0,,50.666666666666664
256,Rat6,A,Male,32,80.0,,77.33333333333333
257,Rat6,A,Male,33,64.0,,12.0
258,Rat6,A,Male,34,32.0,,29.333333333333332
259,Rat6,A,Male,35,50.0,,20.666666666666668
260,Rat6,A,Male,36,10.0,,40.0
261,Rat6,A,Male,37,78.0,,88.66666666666667
262,Rat6,A,Male,38,48.0,,71.33333333333333
263,Rat6,A,Male,39,42.0,,78.66666666666667
264,Rat6,A,Male,40,100.0,,68.66666666666667
265,Rat6,A,Male,41,44.0,,95.33333333333333
266,Rat6,A,Male,42,100.0,,86.66666666666667
267,Rat6,A,Male,43,102.0,,97.33333333333333
268,Rat6,A,Male,44,100.0,,44.666666666666664
269,Rat6,A,Male,45,50.0,,94.66666666666667
270,Rat7,A,Female,1,0.0,,10.0
271,Rat7,A,Female,2,0.0,,11.333333333333334
272,Rat7,A,Female,3,12.0,,22.666666666666668
273,Rat7,A,Female,4,22.0,,36.0
274,Rat7,A,Female,5,4.0,,19.333333333333332
275,Rat7,A,Female,6,30.0,,72.66666666666667
276,Rat7,A,Female,7,88.0,,97.33333333333333
277,Rat7,A,Female,8,90.0,,91.33333333333333
278,Rat7,A,Female,9,94.0,,100.0
279,Rat7,A,Female,10,74.0,,92.66666666666667
280,Rat7,A,Female,11,34.0,,4.0
281,Rat7,A,Female,12,0.0,,0.0
282,Rat7,A,Female,13,0.0,,4.0
283,Rat7,A,Female,14,12.0,,3.3333333333333335
284,Rat7,A,Female,15,0.0,,12.0
285,Rat7,A,Female,16,30.0,,0.0
286,Rat7,A,Female,17,18.0,,52.666666666666664
287,Rat7,A,Female,18,66.0,,92.66666666666667
288,Rat7,A,Female,19,74.0,,3.3333333333333335
289,Rat7,A,Female,20,18.0,,65.33333333333333
290,Rat7,A,Female,21,84.0,,96.0
291,Rat7,A,Female,22,32.0,,43.333333333333336
292,Rat7,A,Female,23,100.0,,85.33333333333333
293,Rat7,A,Female,24,100.0,,98.66666666666667
294,Rat7,A,Female,25,96.0,,87.33333333333333
295,Rat7,A,Female,26,0.0,,14.0
296,Rat7,A,Female,27,0.0,,25.333333333333332
297,Rat7,A,Female,28,54.0,,0.0
298,Rat7,A,Female,29,0.0,,4.666666666666667
299,Rat7,A,Female,30,0.0,,21.333333333333332
300,Rat7,A,Female,31,42.0,,80.66666666666667
301,Rat7,A,Female,32,100.0,,86.0
302,Rat7,A,Female,33,86.0,,96.0
303,Rat7,A,Female,34,92.0,,91.33333333333333
304,Rat7,A,Female,35,88.0,,100.66666666666667
305,Rat7,A,Female,36,16.0,,32.0
306,Rat7,A,Female,37,0.0,,3.3333333333333335
307,Rat7,A,Female,38,42.0,,3.3333333333333335
308,Rat7,A,Female,39,78.0,,5.333333333333333
309,Rat7,A,Female,40,0.0,,7.333333333333333
310,Rat7,A,Female,41,0.0,,74.66666666666667
311,Rat7,A,Female,42,14.0,,82.0
312,Rat7,A,Female,43,54.0,,22.0
313,Rat7,A,Female,44,92.0,,82.0
314,Rat7,A,Female,45,100.0,,98.66666666666667
315,Rat8,A,Female,1,78.0,,11.333333333333334
316,Rat8,A,Female,2,84.0,,28.666666666666668
317,Rat8,A,Female,3,52.0,,79.33333333333333
318,Rat8,A,Female,4,94.0,,82.0
319,Rat8,A,Female,5,92.0,,74.66666666666667
320,Rat8,A,Female,6,80.0,,38.666666666666664
321,Rat8,A,Female,7,84.0,,56.666666666666664
322,Rat8,A,Female,8,66.0,,31.333333333333332
323,Rat8,A,Female,9,64.0,,43.333333333333336
324,Rat8,A,Female,10,68.0,,66.0
325,Rat8,A,Female,11,54.0,,57.333333333333336
326,Rat8,A,Female,12,72.0,,95.33333333333333
327,Rat8,A,Female,13,76.0,,26.0
328,Rat8,A,Female,14,42.0,,13.333333333333334
329,Rat8,A,Female,15,42.0,,47.333333333333336
330,Rat8,A,Female,16,60.0,,26.666666666666668
331,Rat8,A,Female,17,40.0,,39.333333333333336
332,Rat8,A,Female,18,66.0,,20.666666666666668
333,Rat8,A,Female,19,42.0,,42.0
334,Rat8,A,Female,20,70.0,,42.0
335,Rat8,A,Female,21,92.0,,77.33333333333333
336,Rat8,A,Female,22,72.0,,68.0
337,Rat8,A,Female,23,66.0,,54.666666666666664
338,Rat8,A,Female,24,30.0,,37.333333333333336
339,Rat8,A,Female,25,32.0,,45.333333333333336
340,Rat8,A,Female,26,44.0,,40.666666666666664
341,Rat8,A,Female,27,0.0,,40.0
342,Rat8,A,Female,28,28.0,,45.333333333333336
343,Rat8,A,Female,29,42.0,,70.0
344,Rat8,A,Female,30,78.0,,56.666666666666664
345,Rat8,A,Female,31,98.0,,50.666666666666664
346,Rat8,A,Female,32,88.0,,66.0
347,Rat8,A,Female,33,48.0,,40.666666666666664
348,Rat8,A,Female,34,48.0,,48.666666666666664
349,Rat8,A,Female,35,38.0,,13.333333333333334
350,Rat8,A,Female,36,54.0,,48.666666666666664
351,Rat8,A,Female,37,54.0,,28.666666666666668
352,Rat8,A,Female,38,34.0,,14.666666666666666
353,Rat8,A,Female,39,24.0,,72.0
354,Rat8,A,Female,40,62.0,,43.333333333333336
355,Rat8,A,Female,41,44.0,,60.0
356,Rat8,A,Female,42,68.0,,41.333333333333336
357,Rat8,A,Female,43,44.0,,38.666666666666664
358,Rat8,A,Female,44,72.0,,88.66666666666667
359,Rat8,A,Female,45,98.0,,92.66666666666667
360,Rat9,A,Female,1,94.0,,96.0
361,Rat9,A,Female,2,80.0,,100.0
362,Rat9,A,Female,3,92.0,,100.0
363,Rat9,A,Female,4,100.0,,84.0
364,Rat9,A,Female,5,94.0,,93.33333333333333
365,Rat9,A,Female,6,50.0,,84.66666666666667
366,Rat9,A,Female,7,90.0,,94.0
367,Rat9,A,Female,8,82.0,,90.66666666666667
368,Rat9,A,Female,9,92.0,,86.66666666666667
369,Rat9,A,Female,10,98.0,,97.33333333333333
370,Rat9,A,Female,11,88.0,,93.33333333333333
371,Rat9,A,Female,12,0.0,,20.0
372,Rat9,A,Female,13,66.0,,18.0
373,Rat9,A,Female,14,0.0,,15.333333333333334
374,Rat9,A,Female,15,28.0,,22.666666666666668
375,Rat9,A,Female,16,0.0,,20.0
376,Rat9,A,Female,17,28.0,,4.0
377,Rat9,A,Female,18,12.0,,38.0
378,Rat9,A,Female,19,64.0,,20.666666666666668
379,Rat9,A,Female,20,0.0,,9.333333333333334
380,Rat9,A,Female,21,78.0,,25.333333333333332
381,Rat9,A,Female,22,0.0,,54.0
382,Rat9,A,Female,23,72.0,,36.0
383,Rat9,A,Female,24,50.0,,32.0
384,Rat9,A,Female,25,24.0,,36.0
385,Rat9,A,Female,26,26.0,,86.66666666666667
386,Rat9,A,Female,27,72.0,,49.333333333333336
387,Rat9,A,Female,28,24.0,,66.66666666666667
388,Rat9,A,Female,29,72.0,,42.666666666666664
389,Rat9,A,Female,30,72.0,,56.0
390,Rat9,A,Female,31,74.0,,34.666666666666664
391,Rat9,A,Female,32,68.0,,28.666666666666668
392,Rat9,A,Female,33,56.0,,27.333333333333332
393,Rat9,A,Female,34,74.0,,48.666666666666664
394,Rat9,A,Female,35,62.0,,88.0
395,Rat9,A,Female,36,90.0,,82.0
396,Rat9,A,Female,37,100.0,,90.0
397,Rat9,A,Female,38,100.0,,41.333333333333336
398,Rat9,A,Female,39,58.0,,76.0
399,Rat9,A,Female,40,84.0,,51.333333333333336
400,Rat9,A,Female,41,90.0,,83.33333333333333
401,Rat9,A,Female,42,80.0,,86.66666666666667
402,Rat9,A,Female,43,100.0,,62.0
403,Rat9,A,Female,44,10.0,,19.333333333333332
404,Rat9,A,Female,45,28.0,,19.333333333333332
405,Rat10,A,Female,1,94.0,,97.33333333333333
406,Rat10,A,Female,2,102.0,,96.66666666666667
407,Rat10,A,Female,3,100.0,,98.66666666666667
408,Rat10,A,Female,4,100.0,,5.333333333333333
409,Rat10,A,Female,5,12.0,,3.3333333333333335
410,Rat10,A,Female,6,38.0,,26.666666666666668
411,Rat10,A,Female,7,14.0,,0.0
412,Rat10,A,Female,8,0.0,,0.0
413,Rat10,A,Female,9,0.0,,11.333333333333334
414,Rat10,A,Female,10,10.0,,58.666666666666664
415,Rat10,A,Female,11,98.0,,89.33333333333333
