Rat21,Rat6,Rat11,Rat5,Rat20,Rat16,Rat10
99.951172,83.203125,25.634766,99.951172,68.164063,99.951172,99.951172
99.951172,99.951172,2.636719,99.951172,65.869141,99.21875,99.951172
99.951172,31.542969,26.464844,22.412109,49.169922,99.21875,64.355469
99.658203,18.212891,15.869141,56.201172,62.304688,99.951172,35.15625
98.828125,99.951172,20.068359,34.570313,99.951172,99.951172,99.951172
99.951172,99.21875,2.050781,98.144531,24.853516,99.951172,99.951172
99.316406,99.169922,99.951172,70.458984,0.488281,8.056641,99.951172
70.703125,99.951172,97.705078,65.576172,10.205078,98.730469,99.951172
99.951172,64.501953,98.193359,42.919922,11.816406,97.558594,1.5625
99.951172,42.236328,93.701172,7.128906,72.021484,24.560547,80.224609
99.951172,70.947266,38.964844,59.423828,26.611328000000004,67.626953,64.794922
99.951172,38.818359,20.800781,44.189453,99.121094,29.150391,35.693359
99.511719,73.046875,26.708984,97.412109,89.404297,1.9042970000000001,36.962891
99.511719,63.525391000000006,37.207031,98.925781,99.951172,24.804688,88.232422
99.658203,56.34765600000001,19.580078,99.169922,83.789063,2.050781,91.796875
98.681641,11.132813,98.632813,99.365234,28.222656,3.125,18.408203
99.609375,49.853516,3.564453,98.339844,31.494141,21.240234,49.072266
74.169922,31.054688,82.763672,98.828125,14.746094,8.886719,63.28125
99.951172,98.144531,43.017578,38.085938,14.0625,78.90625,50.585938
99.951172,44.726563,99.951172,41.601563,13.574219,89.941406,46.630859
99.707031,35.302734,99.951172,70.117188,40.771484,59.130858999999994,37.304688
68.75,99.951172,99.21875,80.517578,34.667969,99.267578,58.154297
93.115234,99.951172,99.462891,65.380859,5.712891,64.257813,69.335938
97.314453,98.925781,57.617188,99.951172,4.6875,99.951172,17.871094
98.535156,53.80859399999999,99.951172,99.951172,2.539063,8.154297,62.451172
65.673828,91.943359,99.414063,99.560547,1.9042970000000001,45.507813,22.900391
47.412109,4.736328,21.826172,99.951172,86.572266,2.587891,12.695313
99.707031,46.484375,99.951172,99.951172,24.951172,5.126953,5.517578
22.900391,20.214844,42.089844,99.951172,7.373047,23.779297,18.359375
99.365234,16.748047,59.228516000000006,99.951172,37.5,6.933594,18.066406
75.097656,5.712891,6.640625,99.951172,22.607422,8.642578,29.6875
70.751953,30.273438,24.755859,99.951172,68.408203,15.380859,14.0625
98.779297,86.621094,13.525391,10.351563,23.876953,4.296875,39.208984
77.294922,11.181641,21.826172,99.316406,43.310547,12.548828,57.470703
57.32421899999999,61.328125,98.876953,99.951172,53.271483999999994,23.925781,71.777344
83.349609,1.8554689999999998,99.951172,99.951172,81.494141,20.654297,99.951172
58.984375,30.273438,27.929688,43.652344,60.986328,17.480469,23.828125
19.433594,44.53125,38.085938,78.076172,54.492188,87.060547,41.064453
25.341797,62.841797,60.742188,69.580078,79.052734,99.951172,22.216797
8.251953,99.951172,11.572266,98.730469,9.423828,39.746094,11.474609
14.599609,99.951172,99.072266,98.681641,55.419922,88.427734,1.611328
16.308594,99.316406,86.914063,99.951172,58.30078100000001,28.662109,99.951172
72.851563,62.158203,74.707031,64.550781,47.363281,33.349609,99.951172
60.15625,99.951172,59.179688,99.951172,98.535156,12.646484,99.951172
15.087891,69.726563,71.923828,11.230469,99.951172,7.080078,30.615234
2.197266,99.951172,99.951172,77.539063,99.951172,5.419922,44.238281
16.162109,99.951172,87.451172,83.251953,78.662109,6.25,5.761719
